0.0 0.142857
0.05 0.13946
0.1 0.136391
0.15 0.133622
0.20 0.131122
0.25 0.128859
0.3 0.126803
0.35 0.124922
0.4 0.123186
0.45 0.121565
0.5 0.120029
0.55 0.118549
0.6 0.117094
0.65 0.115633
0.7 0.114133
0.75 0.11256
0.8 0.110876
0.85 0.109037
0.9 0.106994
0.95 0.104686
1.0 0.130952
