0.0 0.142857
0.05 0.160606
0.1 0.178068
0.15 0.195157
0.20 0.211801
0.25 0.227952
0.3 0.243571
0.35 0.258637
0.4 0.273138
0.45 0.287071
0.5 0.300442
0.55 0.313263
0.6 0.325553
0.65 0.337334
0.7 0.34863
0.75 0.359474
0.8 0.369896
0.85 0.379933
0.9 0.389627
0.95 0.39902
1.0 0.52381
