0.0 0.142857
0.05 0.149817
0.1 0.156398
0.15 0.162583
0.20 0.168362
0.25 0.17373
0.3 0.178685
0.35 0.183227
0.4 0.187359
0.45 0.191083
0.5 0.194404
0.55 0.197321
0.6 0.199836
0.65 0.201946
0.7 0.203645
0.75 0.204923
0.8 0.205762
0.85 0.206138
0.9 0.206018
0.95 0.205354
1.0 0.261905
