0.0 0.142857
0.05 0.137722
0.1 0.133023
0.15 0.128747
0.20 0.124876
0.25 0.12139
0.3 0.118268
0.35 0.115488
0.4 0.113028
0.45 0.110867
0.5 0.108984
0.55 0.107359
0.6 0.105976
0.65 0.104817
0.7 0.103867
0.75 0.103116
0.8 0.102551
0.85 0.102164
0.9 0.101952
0.95 0.10191
1.0 0.130952
