0.0 1
0.05 3
0.1 4
0.15 4
0.20 6
0.25 5
0.3 7
0.35 7
0.4 7
0.45 8
0.5 10
0.55 12
0.6 13
0.65 13
0.7 18
0.75 19
0.8 23
0.85 30
0.9 46
0.95 99
1.0 16
